,category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit,method,module,nacres.description.en,per1p5macro.ef.kg.co2e.per.euro,meso.ef.kg.co2e.per.euro,micro.ef.kg.co2e.per.euro,per1p5.uncertainty.attr.kg.co2e.per.euro,micro.code,micro.description,meso.code,meso.description,uncertainty.groupby
145,Activités agricoles,Cheptel,heifers,animal.an,"Génisses, taurillons",2013,598.8505337,1866.59734024,806.256905055,0.0,3271.704779,0.5,kg eCO2/animal.an,,,,,,,,,,,,
146,Activités agricoles,Cheptel,empty.mares,animal.an,"Hongres, juments vides",2013,598.8505337,1449.39734024,509.456905055,0.0,2557.704779,0.5,kg eCO2/animal.an,,,,,,,,,,,,
147,Activités agricoles,Cheptel,breeding.mares,animal.an,"Juments reproductrices, étalons",2013,598.8505337,1524.99734024,509.456905055,0.0,2633.304779,0.5,kg eCO2/animal.an,,,,,,,,,,,,
148,Activités agricoles,Cheptel,guinea.fowl.mares,animal.an,Pintades fermières,2013,0.4968154,22.4,2.05353906,0.0,24.95035446,0.5,kg eCO2/animal.an,,,,,,,,,,,,
149,Activités agricoles,Cheptel,fattening.pigs,animal.an,Porcs à l'engrais,2013,0.431020928,229.6,20.7720568,0.0,250.803077728,0.5,kg eCO2/animal.an,,,,,,,,,,,,
150,Activités agricoles,Cheptel,foals,animal.an,Poulains,2013,199.6168446,824.732446748,169.81896844,0.0,1194.16825979,0.5,kg eCO2/animal.an,,,,,,,,,,,,
151,Activités agricoles,Cheptel,laying.hens,animal.an,Poules pondeuses,2013,0.0,25.2,2.915,0.0,28.115,0.5,kg eCO2/animal.an,,,,,,,,,,,,
152,Activités agricoles,Cheptel,freerange.chickens,animal.an,Poulets fermiers,2013,0.41625074,22.4,1.935397555,0.0,24.751648295,0.5,kg eCO2/animal.an,,,,,,,,,,,,
153,Activités agricoles,Cheptel,industrial.chickens,animal.an,Poulets industriels,2013,0.255121421,19.6,1.699114545,0.0,21.554235966,0.5,kg eCO2/animal.an,,,,,,,,,,,,
154,Activités agricoles,Cheptel,bulls,animal.an,Taureaux,2013,598.8505337,3056.59734024,806.256905055,0.0,4461.704779,0.5,kg eCO2/animal.an,,,,,,,,,,,,
155,Activités agricoles,Cheptel,mother.sows,animal.an,Truies mères,2013,0.0,1288.0,77.91,0.0,1365.91,0.5,kg eCO2/animal.an,,,,,,,,,,,,
156,Activités agricoles,Cheptel,suckler.cows,animal.an,Vaches allaitantes,2013,638.7739027,2591.06382959,1335.77069869,0.0,4575.60843098,0.5,kg eCO2/animal.an,,,,,,,,,,,,
157,Activités agricoles,Cheptel,dairy.cows,animal.an,Vaches laitières,2013,638.7739027,3987.06382959,1423.22069869,0.0,6049.05843098,0.5,kg eCO2/animal.an,,,,,,,,,,,,
158,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA01,euro,"PAINS, PATISSERIES, VIENNOISERIES CONGELES",2019,0.0,0.0,0.0,0.0,1.1,0.8800000000000001,kg eCO2/euro,macro,purchases,"FROZEN BREADS, PASTRIES, PASTRIES",1.1,,,0.1,,,,,AA05
159,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA02,euro,PRODUITS CARNES CONGELES,2019,0.0,0.0,0.0,0.0,1.5,1.2,kg eCO2/euro,macro,purchases,FROZEN MEAT PRODUCTS,1.5,,,0.7,,,,,AA04
160,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA03,euro,PRODUITS DE LA MER OU DEAU DOUCE CONGELES,2019,0.0,0.0,0.0,0.0,1.5,1.2,kg eCO2/euro,macro,purchases,FROZEN SEA OR FRESH WATER PRODUCTS,1.5,,,0.7,,,,,AA04
161,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA04,euro,FRUITS ET LEGUMES CONGELES,2019,0.0,0.0,0.0,0.0,1.5,1.2,kg eCO2/euro,macro,purchases,FROZEN FRUITS AND VEGETABLES,1.5,,,0.7,,,,,AA04
162,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA05,euro,PREPARATIONS ALIMENTAIRES ET PLATS CUISINES CONGELES,2019,0.0,0.0,0.0,0.0,1.1,0.8800000000000001,kg eCO2/euro,macro,purchases,FROZEN FOOD PREPARATIONS AND DISHES,1.1,,,0.1,,,,,AA05
163,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA11,euro,"PAINS, PATISSERIES, VIENNOISERIES FRAIS",2019,0.0,0.0,0.0,0.0,0.63,0.504,kg eCO2/euro,macro,purchases,"FRESH BREADS, PASTRIES AND PASTRIES",0.63,,,0.34,,,,,AA11
164,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA12,euro,VIANDES FRAICHES - REFRIGEREES,2019,0.0,0.0,0.0,0.0,2.0,1.6,kg eCO2/euro,macro,purchases,FRESH MEAT - CHILLED,2.0,,,0.6,,,,,AA12
165,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA13,euro,PRODUITS DE LA MER OU DEAU DOUCE FRAIS,2019,0.0,0.0,0.0,0.0,1.2,0.96,kg eCO2/euro,macro,purchases,FRESH SEA OR FRESH WATER PRODUCTS,1.2,,,1.0,,,,,AA13
166,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA14,euro,FRUITS ET LEGUMES FRAIS OU REFRIGERES,2019,0.0,0.0,0.0,0.0,1.4,1.12,kg eCO2/euro,macro,purchases,FRESH OR CHILLED FRUITS AND VEGETABLES,1.4,,,0.9,,,,,AA14
167,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA15,euro,OEUFS ET PRODUITS LAITIERS,2019,0.0,0.0,0.0,0.0,1.9,1.52,kg eCO2/euro,macro,purchases,EGGS AND DAIRY PRODUCTS,1.9,,,0.4,,,,,AA15
168,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA16,euro,PREPARATIONS ALIMENTAIRES ET PLATS CUISINES FRAIS - REFRIGERES,2019,0.0,0.0,0.0,0.0,0.73,0.584,kg eCO2/euro,macro,purchases,FOOD PREPARATIONS AND DISHES FRESH - CHILLED,0.73,,,0.39,,,,,AA32
169,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA21,euro,BOISSONS NON ALCOOLISEES,2019,0.0,0.0,0.0,0.0,0.72,0.576,kg eCO2/euro,macro,purchases,NON-ALCOHOLIC DRINKS,0.72,,,0.35,,,,,AA21
170,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA22,euro,BOISSONS ALCOLISEES,2019,0.0,0.0,0.0,0.0,0.68,0.544,kg eCO2/euro,macro,purchases,ALCOHOLIC DRINKS,0.68,,,0.3,,,,,AA22
171,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA23,euro,CONSERVES ET EPICERIE,2019,0.0,0.0,0.0,0.0,0.77,0.6160000000000001,kg eCO2/euro,macro,purchases,CANNED FOOD AND GROCERIES,0.77,,,0.28,,,,,AA23
172,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA31,euro,ALIMENTS ADAPTES A L'ENFANT,2019,0.0,0.0,0.0,0.0,0.73,0.584,kg eCO2/euro,macro,purchases,FOOD SUITABLE FOR CHILDREN,0.73,,,0.39,,,,,AA32
173,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA32,euro,ALIMENTS DIETETIQUES SANS FIN MEDICALE,2019,0.0,0.0,0.0,0.0,0.73,0.584,kg eCO2/euro,macro,purchases,DIETETIC FOOD WITHOUT MEDICAL PURPOSE,0.73,,,0.39,,,,,AA32
174,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA41,euro,CONSOMMABLES POUR LA RESTAURATION,2019,0.0,0.0,0.0,0.0,0.84,0.672,kg eCO2/euro,macro,purchases,CONSUMABLES FOR CATERING,0.84,,,0.18,,,,,AA41
175,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA42,euro,PETITES FOURNITURES POUR LA RESTAURATION,2019,0.0,0.0,0.0,0.0,0.55,0.4400000000000001,kg eCO2/euro,macro,purchases,SMALL CATERING SUPPLIES,0.55,,,0.29,,,,,AA42
176,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA43,euro,MOBILIER DE CUISINE ET DE SALLE DE RESTAURATION,2019,0.0,0.0,0.0,0.0,0.55,0.4400000000000001,kg eCO2/euro,macro,purchases,KITCHEN AND DINING ROOM FURNITURE,0.55,,,0.25,,,,,AA43
177,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA44,euro,"EQUIPEMENTS DE CUISINE ET DE SALLE DE RESTAURATION (ELECTROMENAGER,_x001A_)",2019,0.0,0.0,0.0,0.0,0.7,0.5599999999999999,kg eCO2/euro,macro,purchases,"KITCHEN AND CATERING EQUIPMENT (APPLIANCES,...)",0.7,,,0.29,,,,,AA44
178,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA51,euro,PETITES FOURNITURES POUR L'HOTELLERIE,2019,0.0,0.0,0.0,0.0,0.55,0.4400000000000001,kg eCO2/euro,macro,purchases,SMALL SUPPLIES FOR THE HOTEL INDUSTRY,0.55,,,0.23,,,,,AA51
179,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA52,euro,MOBILIER D'HOTELLERIE,2019,0.0,0.0,0.0,0.0,0.62,0.496,kg eCO2/euro,macro,purchases,HOTEL FURNITURE,0.62,,,0.33,,,,,AA52
180,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA53,euro,EQUIPEMENT POUR L'HOTELLERIE ET LA BUANDERIE,2019,0.0,0.0,0.0,0.0,0.7,0.5599999999999999,kg eCO2/euro,macro,purchases,HOTEL AND LAUNDRY EQUIPMENT,0.7,,,0.25,,,,,AA53
181,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA61,euro,SERVICES DE RESTAURATION SOCIALE (RESTAURANT PROPRE A GESTION CONCEDEE),2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,SOCIAL CATERING SERVICES (OWN RESTAURANT UNDER MANAGEMENT),0.32,,,0.07,,,,,CB22
182,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA62,euro,TICKETS ET CHEQUES REPAS,2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,MEAL TICKETS AND VOUCHERS,0.32,,,0.07,,,,,CB22
183,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA63,euro,SERVICES DE TRAITEURS / PLATEAUX REPAS,2019,0.0,0.0,0.0,0.0,0.34,0.272,kg eCO2/euro,macro,purchases,CATERING SERVICES / MEAL TRAYS,0.34,,,0.05,,,,,CB22
184,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA64,euro,SERVICES DE RESTAURATION EXTERIEURS (RESTAURANTS),2019,0.0,0.0,0.0,0.0,0.34,0.272,kg eCO2/euro,macro,purchases,EXTERNAL CATERING SERVICES (RESTAURANTS),0.34,,,0.05,,,,,CB22
185,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA65,euro,SERVICES DE CONTROLES SANITAIRES ET DE QUALITE,2019,0.0,0.0,0.0,0.0,0.25,0.2,kg eCO2/euro,macro,purchases,SANITARY AND QUALITY CONTROL SERVICES,0.25,,,0.11,,,,,AA65
186,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA66,euro,SERVICES DE BLANCHISSERIE- PRESSING POUR LA RESTAURATION ET L'HOTELLERIE,2019,0.0,0.0,0.0,0.0,0.21,0.168,kg eCO2/euro,macro,purchases,LAUNDRY AND DRY CLEANING SERVICES FOR THE CATERING AND HOTEL INDUSTRY,0.21,,,0.03,,,,,AA66
187,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA71,euro,REPARATION ET MAINTECE DES EQUIPEMENTS DE RESTAURATION ET DE CUISINE,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF CATERING AND KITCHEN EQUIPMENT,0.23,,,0.15,,,,,AB11
188,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA72,euro,REPARATION ET MAINTECE DES EQUIPEMENTS D'HOTELLERIE ET BUANDERIE,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF HOTEL AND LAUNDRY EQUIPMENT,0.23,,,0.15,,,,,AB11
189,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB01,euro,PETITES FOURNITURES ET PETITS EQUIPEMENTS DE BUREAU (HORS INFORMATIQUE),2019,0.0,0.0,0.0,0.0,0.5,0.4,kg eCO2/euro,macro,purchases,SMALL OFFICE SUPPLIES AND EQUIPMENT (EXCLUDING COMPUTERS),0.5,,,0.12,,,,,CG01
190,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB02,euro,MOBILIER DE BUREAU ET DE SALLES DE REUNION,2019,0.0,0.0,0.0,0.0,0.42,0.336,kg eCO2/euro,macro,purchases,OFFICE AND MEETING ROOM FURNITURE,0.42,,,0.09,,,,,AB03
191,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB03,euro,MOBILIER ET EQUIPEMENTS SPECIFIQUES ERGONOMIQUES,2019,0.0,0.0,0.0,0.0,0.42,0.336,kg eCO2/euro,macro,purchases,SPECIFIC ERGONOMIC FURNITURE AND EQUIPMENT,0.42,,,0.09,,,,,AB03
192,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB11,euro,REPARATION ET MAINTECE DES EQUIPEMENTS DE BUREAU ET DE SALLE DE REUNION,2019,0.0,0.0,0.0,0.0,0.23,0.184,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF OFFICE AND MEETING ROOM EQUIPMENT,0.23,,,0.15,,,,,AB11
193,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC01,euro,PAPIERS BLANCS OU COLORES COURANTS POUR IMPRESSION-REPROGRAPHIE,2019,0.0,0.0,0.0,0.0,0.68,0.544,kg eCO2/euro,macro,purchases,COMMON WHITE OR COLORED PAPERS FOR PRINTING-REPROGRAPHY,0.68,,,0.19,,,,,AC01
194,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC02,euro,PAPIERS CARTONNES POUR IMPRESSION-REPROGRAPHIE,2019,0.0,0.0,0.0,0.0,0.67,0.536,kg eCO2/euro,macro,purchases,CARDBOARD PAPERS FOR PRINTING-REPROGRAPHY,0.67,,,0.2,,,,,AC01
195,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC03,euro,AUTRES SUPPORTS PAPIER SPECIFIQUES D'IMPRESSION-REPROGRAPHIE,2019,0.0,0.0,0.0,0.0,0.7,0.5599999999999999,kg eCO2/euro,macro,purchases,OTHER SPECIFIC PAPER SUPPORTS FOR PRINTING-REPROGRAPHY,0.7,,,0.18,,,,,AC01
196,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC11,euro,"CONSOMMABLES POUR PHOTOCOPIEURS (ENCRES, AGRAPHES,_x001A_)",2019,0.0,0.0,0.0,0.0,0.74,0.592,kg eCO2/euro,macro,purchases,"CONSUMABLES FOR PHOTOCOPIERS (INKS, STENCILS,...)",0.74,,,0.28,,,,,IA22
197,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC12,euro,SUPPORTS SPECIFIQUES D'IMPRESSION,2019,0.0,0.0,0.0,0.0,0.63,0.504,kg eCO2/euro,macro,purchases,SPECIFIC PRINTING SUPPORTS,0.63,,,0.26,,,,,AC12
198,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC21,euro,EQUIPEMENTS DE REPROGRAPHIE DE PROXIMITE,2019,0.0,0.0,0.0,0.0,0.49,0.392,kg eCO2/euro,macro,purchases,REPROGRAPHY EQUIPMENT OF PROXIMITY,0.49,,,0.09,,,,,IE36
199,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC22,euro,EQUIPEMENTS DE REPROGRAPHIE HAUT DEBIT POUR IMPRIMERIE,2019,0.0,0.0,0.0,0.0,0.49,0.392,kg eCO2/euro,macro,purchases,HIGH SPEED REPROGRAPHY EQUIPMENT FOR PRINTERS,0.49,,,0.09,,,,,IE36
200,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC23,euro,AUTRES EQUIPEMENTS POUR ATELIER DE REPROGRAPHIE,2019,0.0,0.0,0.0,0.0,0.59,0.472,kg eCO2/euro,macro,purchases,OTHER REPROGRAPHY SHOP EQUIPMENT,0.59,,,0.1,,,,,AC23
201,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC31,euro,SERVICES D'IMPRESSION ET DE REPROGRAPHIE,2019,0.0,0.0,0.0,0.0,0.35,0.28,kg eCO2/euro,macro,purchases,PRINTING AND REPROGRAPHY SERVICES,0.35,,,0.16,,,,,AC31
202,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC41,euro,REPARATION ET MAINTECE DES EQUIPEMENTS DE REPROGRAPHIE DE PROXIMITE,2019,0.0,0.0,0.0,0.0,0.24,0.192,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF LOCAL REPROGRAPHIC EQUIPMENT,0.24,,,0.13,,,,,UF43
203,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC42,euro,REPARATION ET MAINTECE DES EQUIPEMENTS DE REPROGRAPHIE HAUT DEBIT,2019,0.0,0.0,0.0,0.0,0.24,0.192,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF HIGH-SPEED REPROGRAPHIC EQUIPMENT,0.24,,,0.13,,,,,UF43
204,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC43,euro,REPARATION ET MAINTECE DES AUTRES EQUIPEMENTS D'ATELIER DE REPROGRAPHIE,2019,0.0,0.0,0.0,0.0,0.24,0.192,kg eCO2/euro,macro,purchases,REPAIR AND MAINTENANCE OF OTHER REPROGRAPHY WORKSHOP EQUIPMENT,0.24,,,0.13,,,,,UF43
205,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD01,euro,ACCESSOIRES ET PIECES DETACHEES POUR LE PARC DE VEHICULES,2019,0.0,0.0,0.0,0.0,0.6,0.48,kg eCO2/euro,macro,purchases,ACCESSORIES AND SPARE PARTS FOR THE VEHICLE FLEET,0.6,,,0.18,,,,,AD01
206,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD02,euro,"MATERIEL, OUTILLAGE ET EQUIPEMENTS DE GARAGE",2019,0.0,0.0,0.0,0.0,0.55,0.4400000000000001,kg eCO2/euro,macro,purchases,GARAGE EQUIPMENT AND TOOLS,0.55,,,0.05,,,,,AD02
207,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD03,euro,PRODUITS POUR L'ENTRETIEN DES VEHICULES,2019,0.0,0.0,0.0,0.0,1.3,1.04,kg eCO2/euro,macro,purchases,PRODUCTS FOR VEHICLE MAINTENANCE,1.3,,,0.5,,,,,AD03
208,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD04,euro,MATERIEL D'ESSAIS DE CHOCS ET ACCESSOIRES,2019,0.0,0.0,0.0,0.0,0.38,0.304,kg eCO2/euro,macro,purchases,IMPACT TEST EQUIPMENT AND ACCESSORIES,0.38,,,0.15,,,,,AD04
209,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD11,euro,VEHICULES AUTOMOBILES DE TRANSPORT DE PERSONNES (ACHAT OU LOC. LONGUE DUREE),2019,0.0,0.0,0.0,0.0,0.56,0.4480000000000001,kg eCO2/euro,macro,purchases,PASSENGER VEHICLES (PURCHASE OR LONG TERM RENTAL),0.56,,,0.06,,,,,AD11
210,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD12,euro,VEHICULES AUTOMOBILES DE TRANSPORT EN COMMUN (ACHAT OU LOC. LONGUE DUREE),2019,0.0,0.0,0.0,0.0,0.49,0.392,kg eCO2/euro,macro,purchases,PUBLIC TRANSPORT VEHICLES (PURCHASE OR LONG TERM RENTAL),0.49,,,0.09,,,,,AD12
211,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD13,euro,VEHICULES AUTOMOBILES DE TRANSPORT DE MARCHANDISES (ACHAT OU LOC. LONGUE DUREE),2019,0.0,0.0,0.0,0.0,0.51,0.408,kg eCO2/euro,macro,purchases,MOTOR VEHICLES FOR GOODS TRANSPORT (PURCHASE OR LONG TERM RENTAL),0.51,,,0.13,,,,,AD13
212,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD14,euro,CYCLES ET CYCLOMOTEURS,2019,0.0,0.0,0.0,0.0,0.51,0.408,kg eCO2/euro,macro,purchases,CYCLES AND MOPEDS,0.51,,,0.31,,,,,AD14
213,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD15,euro,VEHICULES TRACTES,2019,0.0,0.0,0.0,0.0,0.67,0.536,kg eCO2/euro,macro,purchases,TOWED VEHICLES,0.67,,,0.1,,,,,AD15
214,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD21,euro,CARBURANTS A LA POMPE (AUTOMOBILES),2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,vehicles,FUELS AT THE PUMP (AUTOMOBILES),0.69,,,0.37,,,,,AD23
215,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD22,euro,KEROSENE,2019,0.0,0.0,0.0,0.0,0.9,0.7200000000000001,kg eCO2/euro,macro,vehicles,KEROSENE,0.9,,,0.43,,,,,AD22
216,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD23,euro,CARBURANTS STOCKES,2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,vehicles,STORED FUELS,0.69,,,0.37,,,,,AD23
217,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD24,euro,CARBURANT POUR NAVIRES,2019,0.0,0.0,0.0,0.0,0.7,0.5599999999999999,kg eCO2/euro,macro,vehicles,FUEL FOR SHIPS,0.7,,,0.37,,,,,AD24
218,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD25,euro,RECHARGE ELECTRIQUE POUR VEHICULES,2019,0.0,0.0,0.0,0.0,0.56,0.4480000000000001,kg eCO2/euro,macro,vehicles,ELECTRIC RECHARGE FOR VEHICLES,0.56,,,0.0,,,,,AD25
219,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD31,euro,CONTROLES TECHNIQUES DES VEHICULES,2019,0.0,0.0,0.0,0.0,0.19,0.152,kg eCO2/euro,macro,purchases,TECHNICAL CONTROL OF VEHICLES,0.19,,,0.02,,,,,AD31
220,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD32,euro,SERVICES DE GESTION DE FLOTTE AUTOMOBILE,2019,0.0,0.0,0.0,0.0,0.12,0.096,kg eCO2/euro,macro,purchases,FLEET MANAGEMENT SERVICES,0.12,,,0.04,,,,,AD44
221,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD41,euro,ENTRETIEN ET REPARATION DU PARC VEHICULE,2019,0.0,0.0,0.0,0.0,0.26,0.208,kg eCO2/euro,macro,purchases,FLEET MAINTENANCE AND REPAIR,0.26,,,0.11,,,,,UD23
222,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD42,euro,NETTOYAGE DES VEHICULES,2019,0.0,0.0,0.0,0.0,0.25,0.2,kg eCO2/euro,macro,purchases,VEHICLE CLEANING,0.25,,,0.13,,,,,AD42
223,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD43,euro,MAINTECE DU MATERIEL ET DE L'OUTILLAGE DE GARAGE,2019,0.0,0.0,0.0,0.0,0.24,0.192,kg eCO2/euro,macro,purchases,MAINTENANCE OF GARAGE EQUIPMENT AND TOOLS,0.24,,,0.13,,,,,UF43
224,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD44,euro,NE PLUS UTILISER AD.32,2019,0.0,0.0,0.0,0.0,0.12,0.096,kg eCO2/euro,macro,purchases,DO NOT USE AD.32 ANYMORE,0.12,,,0.04,,,,,AD44
225,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD45,euro,ENTRETIEN MAINTECE DE BORNES DE RECHARGE ELECTRIQUE,2019,0.0,0.0,0.0,0.0,0.24,0.192,kg eCO2/euro,macro,purchases,MAINTENANCE AND MAINTENANCE OF ELECTRIC CHARGING STATIONS,0.24,,,0.13,,,,,UF43
226,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE01,euro,"VETEMENTS, CHAUSSURES ET ACCESSOIRES (HORS EPI)",2019,0.0,0.0,0.0,0.0,0.69,0.5519999999999999,kg eCO2/euro,macro,purchases,"CLOTHES, SHOES AND ACCESSORIES (EXCEPT EPI)",0.69,,,0.1,,,,,AE01
227,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE02,euro,PETITES FOURNITURES DE SPORT,2019,0.0,0.0,0.0,0.0,0.65,0.52,kg eCO2/euro,macro,purchases,SMALL SPORTS SUPPLIES,0.65,,,0.15,,,,,AE03
228,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE03,euro,"EQUIPEMENTS DE SPORT (POUR INFRASTRUCTURES,_x001A_)",2019,0.0,0.0,0.0,0.0,0.65,0.52,kg eCO2/euro,macro,purchases,"SPORTS EQUIPMENT (FOR INFRASTRUCTURES,...)",0.65,,,0.15,,,,,AE03
229,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE11,euro,INSTRUMENTS DE MUSIQUE ET ACCESSOIRES,2019,0.0,0.0,0.0,0.0,0.32,0.256,kg eCO2/euro,macro,purchases,MUSICAL INSTRUMENTS AND ACCESSORIES,0.32,,,0.16,,,,,AE11
230,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE21,euro,JEUX EDUCATIFS,2019,0.0,0.0,0.0,0.0,1.7,1.36,kg eCO2/euro,macro,purchases,EDUCATIONAL GAMES,1.7,,,2.0,,,,,AE25
231,Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE22,euro,FOURNITURES ET EQUIPEMENTS POUR ACTIVITES EXTERIEURES,2019,0.0,0.0,0.0,0.0,0.72,0.576,kg eCO2/euro,macro,purchases,SUPPLIES AND EQUIPMENT FOR OUTDOOR ACTIVITIES,0.72,,,0.08,,,,,UA52
