category,subcategory,subsubcategory,unit,name,year,co2,ch4,n2o,other,total,uncertainty,ef.unit
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA41,euro,Consommables pour la restauration,2019,0.0,0.0,0.0,0,0.84,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA42,euro,Petites fournitures pour la restauration,2019,0.0,0.0,0.0,0,0.55,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA43,euro,Mobilier de cuisine et de salle de restauration,2019,0.0,0.0,0.0,0,0.55,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA44,euro,"Equipements de cuisine et de salle de restauration (electromenager, ...)",2019,0.0,0.0,0.0,0,0.7,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA51,euro,Petites fournitures pour l'hotellerie,2019,0.0,0.0,0.0,0,0.55,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA52,euro,Mobilier d'hotellerie,2019,0.0,0.0,0.0,0,0.62,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA53,euro,Equipement pour l'hotellerie et la buanderie,2019,0.0,0.0,0.0,0,0.7,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA61,euro,Services de restauration sociale (restaurant propre a gestion concedee),2019,0.0,0.0,0.0,0,0.32,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA62,euro,Tickets et cheques repas,2019,0.0,0.0,0.0,0,0.32,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA63,euro,Services de traiteurs / plateaux repas,2019,0.0,0.0,0.0,0,0.34,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA64,euro,Services de restauration exterieurs (restaurants),2019,0.0,0.0,0.0,0,0.34,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA65,euro,Services de controles sanitaires et de qualite,2019,0.0,0.0,0.0,0,0.25,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA66,euro,Services de blanchisserie- pressing pour la restauration et l'hotellerie,2019,0.0,0.0,0.0,0,0.21,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA71,euro,Reparation et maintece des equipements de restauration et de cuisine,2019,0.0,0.0,0.0,0,0.23,0.6,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AA72,euro,Reparation et maintece des equipements d'hotellerie et buanderie,2019,0.0,0.0,0.0,0,0.23,0.6,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB01,euro,Petites fournitures et petits equipements de bureau (hors informatique),2019,0.0,0.0,0.0,0,0.5,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB02,euro,Mobilier de bureau et de salles de reunion,2019,0.0,0.0,0.0,0,0.42,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB03,euro,Mobilier et equipements specifiques ergonomiques,2019,0.0,0.0,0.0,0,0.42,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AB11,euro,Reparation et maintece des equipements de bureau et de salle de reunion,2019,0.0,0.0,0.0,0,0.23,0.6,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC01,euro,Papiers blancs ou colores courants pour impression-reprographie,2019,0.0,0.0,0.0,0,0.68,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC02,euro,Papiers cartonnes pour impression-reprographie,2019,0.0,0.0,0.0,0,0.67,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC03,euro,Autres supports papier specifiques d'impression-reprographie,2019,0.0,0.0,0.0,0,0.7,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC11,euro,"Consommables pour photocopieurs (encres, agraphes, ...)",2019,0.0,0.0,0.0,0,0.74,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC12,euro,Supports specifiques d'impression,2019,0.0,0.0,0.0,0,0.63,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC21,euro,Equipements de reprographie de proximite,2019,0.0,0.0,0.0,0,0.49,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC22,euro,Equipements de reprographie haut debit pour imprimerie,2019,0.0,0.0,0.0,0,0.49,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC23,euro,Autres equipements pour atelier de reprographie,2019,0.0,0.0,0.0,0,0.59,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC31,euro,Services d'impression et de reprographie,2019,0.0,0.0,0.0,0,0.35,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC41,euro,Reparation et maintece des equipements de reprographie de proximite,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC42,euro,Reparation et maintece des equipements de reprographie haut debit,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AC43,euro,Reparation et maintece des autres equipements d'atelier de reprographie,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD01,euro,Accessoires et pieces detachees pour le parc de vehicules,2019,0.0,0.0,0.0,0,0.6,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD02,euro,"Materiel, outillage et equipements de garage ",2019,0.0,0.0,0.0,0,0.55,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD03,euro,Produits pour l'entretien des vehicules,2019,0.0,0.0,0.0,0,1.3,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD04,euro,Materiel d'essais de chocs et accessoires,2019,0.0,0.0,0.0,0,0.38,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD11,euro,Vehicules automobiles de transport de personnes (achat ou loc. longue duree),2019,0.0,0.0,0.0,0,0.56,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD12,euro,Vehicules automobiles de transport en commun (achat ou loc. longue duree),2019,0.0,0.0,0.0,0,0.49,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD13,euro,Vehicules automobiles de transport de marchandises (achat ou loc. longue duree),2019,0.0,0.0,0.0,0,0.51,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD14,euro,Cycles et cyclomoteurs,2019,0.0,0.0,0.0,0,0.51,0.6,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD15,euro,Vehicules tractes,2019,0.0,0.0,0.0,0,0.67,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD21,euro,Carburants a la pompe (automobiles),2019,0.0,0.0,0.0,0,0.69,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD22,euro,Kerosene,2019,0.0,0.0,0.0,0,0.9,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD23,euro,Carburants stockes,2019,0.0,0.0,0.0,0,0.69,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD24,euro,Carburant pour navires,2019,0.0,0.0,0.0,0,0.7,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD25,euro,Recharge electrique pour vehicules,2019,0.0,0.0,0.0,0,0.56,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD31,euro,Controles techniques des vehicules,2019,0.0,0.0,0.0,0,0.19,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD32,euro,Services de gestion de flotte automobile,2019,0.0,0.0,0.0,0,0.12,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD41,euro,Entretien et reparation du parc vehicule,2019,0.0,0.0,0.0,0,0.26,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD42,euro,Nettoyage des vehicules,2019,0.0,0.0,0.0,0,0.25,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD43,euro,Maintece du materiel et de l'outillage de garage ,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD44,euro,Ne plus utiliser ad.32,2019,0.0,0.0,0.0,0,0.12,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AD45,euro,Entretien maintece de bornes de recharge electrique,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE01,euro,"Vetements, chaussures et accessoires (hors epi)",2019,0.0,0.0,0.0,0,0.69,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE02,euro,Petites fournitures de sport,2019,0.0,0.0,0.0,0,0.65,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE03,euro,"Equipements de sport (pour infrastructures, ...)",2019,0.0,0.0,0.0,0,0.65,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE11,euro,Instruments de musique et accessoires,2019,0.0,0.0,0.0,0,0.32,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE21,euro,Jeux educatifs,2019,0.0,0.0,0.0,0,1.7,1.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE22,euro,Fournitures et equipements pour activites exterieures,2019,0.0,0.0,0.0,0,0.72,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE23,euro,Autres fournitures et equipements pour activites recreatives,2019,0.0,0.0,0.0,0,0.72,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE24,euro,Jouets,2019,0.0,0.0,0.0,0,1.7,1.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE25,euro,Figurines,2019,0.0,0.0,0.0,0,1.7,1.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE26,euro,Peluches,2019,0.0,0.0,0.0,0,1.7,1.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE27,euro,Articles textiles et bijoux,2019,0.0,0.0,0.0,0,0.55,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE31,euro,Reparation et maintece des equipements de sport,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE32,euro,Reparation et maintece des instruments de musique,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE33,euro,Reparation et maintece des equipements pour activites recreatives,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE41,euro,Services d'organisation et de promotion des manif. sportives (hors evenementiel),2019,0.0,0.0,0.0,0,0.18,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE42,euro,"Services d'evaluation, d'enregistrement ou de controle des prestations sportives",2019,0.0,0.0,0.0,0,0.18,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE43,euro,Services d'exploitation des installations sportives ,2019,0.0,0.0,0.0,0,0.34,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE44,euro,Autres services pour le sport,2019,0.0,0.0,0.0,0,0.18,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE51,euro,Services d'animation recreatifs,2019,0.0,0.0,0.0,0,0.18,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AE52,euro,Autres services recreatifs,2019,0.0,0.0,0.0,0,0.18,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AF01,euro,Mobilier pedagogique,2019,0.0,0.0,0.0,0,0.52,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AF11,euro,Articles de decoration et d'ornement,2019,0.0,0.0,0.0,0,1.1,1.7,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AF21,euro,Location de salles de courte duree (hors evenementiel),2019,0.0,0.0,0.0,0,0.31,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AF31,euro,Cartes multiservices,2019,0.0,0.0,0.0,0,0.33,0.6,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AF32,euro,Systemes de creation et de gestion de cartes multiservices,2019,0.0,0.0,0.0,0,0.28,0.7,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",AF33,euro,Repar. et maintece de systemes de creation et de gestion de cartes multiservices,2019,0.0,0.0,0.0,0,0.21,0.8,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA01,euro,Electricite distribuee ,2019,0.0,0.0,0.0,0,3.1,0.9,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA02,euro,Combustibles gazeux distribues ,2019,0.0,0.0,0.0,0,1.3,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA03,euro,Eau courante,2019,0.0,0.0,0.0,0,0.55,0.8,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA04,euro,Fioul domestique,2019,0.0,0.0,0.0,0,0.5,1.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA05,euro,Chauffage urbain,2019,0.0,0.0,0.0,0,0.5,1.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA06,euro,"Autres combustibles (bois de chauffage, ...)",2019,0.0,0.0,0.0,0,0.43,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BA11,euro,"Materiel de stockage des fluides (cuves a fioul, ...)",2019,0.0,0.0,0.0,0,0.52,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB01,euro,Produits et petites fournitures d'hygiene et de toilette,2019,0.0,0.0,0.0,0,0.95,0.6,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB02,euro,Produits et petites fournitures d'entretien menager,2019,0.0,0.0,0.0,0,0.88,0.7,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB03,euro,Materiel pour l'entretien des locaux,2019,0.0,0.0,0.0,0,0.46,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB04,euro,Materiels pour le traitement des dechets,2019,0.0,0.0,0.0,0,0.41,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB11,euro,Services de nettoyage courant des locaux,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB12,euro,Services de nettoyage specialise des locaux ,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB13,euro,Services de nettoyage des vitres,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB14,euro,Services de nettoyage et d'entretien des locaux sensibles,2019,0.0,0.0,0.0,0,0.18,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB21,euro,Services de desinfection,2019,0.0,0.0,0.0,0,0.2,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB22,euro,Services de deratisation,2019,0.0,0.0,0.0,0,0.2,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB23,euro,Services de desinsectisation,2019,0.0,0.0,0.0,0,0.2,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB24,euro,"Services de decontamination nucleaire, biologique ou chimique",2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB31,euro,Services de traitement des dechets chimiques et assimiles,2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB32,euro,Serv. traitmnt dechets biolog. et d'activit. de soins a risques infectieux (das),2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB33,euro,Services de traitement des dechets radioactifs d'activites nucleaires,2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB34,euro,Services de traitement des dechets deee,2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB35,euro,Services de traitement des dechets papier,2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB36,euro,"Services de traitement des autres dechets (menagers, industriels, ...)",2019,0.0,0.0,0.0,0,0.76,1.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB41,euro,Reparation et maintece du materiel d'entretien des locaux,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BB42,euro,Reparation et maintece du materiel pour le traitement des dechets,2019,0.0,0.0,0.0,0,0.24,0.5,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BC01,euro,Services de gardiennage et de securite,2019,0.0,0.0,0.0,0,0.2,0.7,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BC02,euro,Services de telesurveillance,2019,0.0,0.0,0.0,0,0.2,0.7,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BC03,euro,Services d'accueil,2019,0.0,0.0,0.0,0,0.12,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BC11,euro,"Contrôles relatifs a l'environnement (eau, eaux usees, incinerateurs)",2019,0.0,0.0,0.0,0,0.12,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BC12,euro,Contrôles reglementaires des equipements des batiments,2019,0.0,0.0,0.0,0,0.2,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BC13,euro,Services d'analyses et essais des produits et equipements (hors scientifique),2019,0.0,0.0,0.0,0,0.18,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD01,euro,Materiaux et consom. pr la construct. et l'entretien des batiments et infrastr.,2019,0.0,0.0,0.0,0,0.83,0.8,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD02,euro,Fournitures pour les installations electriques des batiments et infrastructures,2019,0.0,0.0,0.0,0,0.46,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD03,euro,Fournitures de plomberie ,2019,0.0,0.0,0.0,0,0.41,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD04,euro,Outillage pour la construction et l'entretien des bâtiments et infrastructures,2019,0.0,0.0,0.0,0,0.43,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD05,euro,Batiments prefabriques ou modulaires,2019,0.0,0.0,0.0,0,0.4,0.1,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD11,euro,"Portes, fenetres et menuiseries",2019,0.0,0.0,0.0,0,0.43,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD12,euro,Fournitures pour le revetement des murs et plafonds,2019,0.0,0.0,0.0,0,0.49,0.3,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD13,euro,Fournitures pour le revetement des sols,2019,0.0,0.0,0.0,0,0.38,0.9,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD14,euro,Fournitures et equipements d'ornement des locaux,2019,0.0,0.0,0.0,0,0.52,0.2,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD15,euro,Quincallerie pour l'amenagement et l'entretien des batiments ,2019,0.0,0.0,0.0,0,0.44,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD21,euro,Petites fournitures electriques pour l'equipement des batiments et infrastr.,2019,0.0,0.0,0.0,0,0.59,0.8,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD22,euro,Gros equipements des installations electriques,2019,0.0,0.0,0.0,0,0.5,0.4,kg eCO2/euro
Achats,"Vie du laboratoire (Alimentation, aménagement, loisirs, bâtiment)",BD23,euro,Equipements mecaniques pour batiments ,2019,0.0,0.0,0.0,0,0.47,0.4,kg eCO2/euro
